"age","ID"
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
